DistrictId,District,Canton,Date,Week,Year,Population,TotalConfCases,NewConfCases,TotalDeaths,NewDeaths,SourceUrl
2307,Martigny,VS,,40,2020,47980,,16,,,https://www.vs.ch/documents/6756452/7008787/2020%2010%2007%20-%20Synthese%20COVID-19%20VS%20Woche40
2308,Monthey,VS,,36,2020,46840,,20,,,https://www.vs.ch/documents/6756452/7008787/2020%2009%2009%20-%20Synthese%20COVID19%20VS%20Woche36
2308,Monthey,VS,,37,2020,46840,,10,,,https://www.vs.ch/documents/6756452/7008787/2020%2009%2016%20-%20Synthese%20COVID19%20VS%20Woche37
2308,Monthey,VS,,38,2020,46840,,32,,,https://www.vs.ch/documents/6756452/7008787/2020%2009%2023%20-%20Synthese%20COVID19%20VS%20Woche38
2308,Monthey,VS,,39,2020,46840,,16,,,https://www.vs.ch/documents/6756452/7008787/2020%2009%2030%20-%20Synthese%20COVID19%20VS%20Woche39
2308,Monthey,VS,,40,2020,46840,,31,,,https://www.vs.ch/documents/6756452/7008787/2020%2010%2007%20-%20Synthese%20COVID-19%20VS%20Woche40
2309,Raron,VS,,36,2020,10930,,3,,,https://www.vs.ch/documents/6756452/7008787/2020%2009%2009%20-%20Synthese%20COVID19%20VS%20Woche36
2309,Raron,VS,,37,2020,10930,,1,,,https://www.vs.ch/documents/6756452/7008787/2020%2009%2016%20-%20Synthese%20COVID19%20VS%20Woche37
2309,Raron,VS,,38,2020,10930,,0,,,https://www.vs.ch/documents/6756452/7008787/2020%2009%2023%20-%20Synthese%20COVID19%20VS%20Woche38
2309,Raron,VS,,39,2020,10930,,0,,,https://www.vs.ch/documents/6756452/7008787/2020%2009%2030%20-%20Synthese%20COVID19%20VS%20Woche39
2309,Raron,VS,,40,2020,10930,,0,,,https://www.vs.ch/documents/6756452/7008787/2020%2010%2007%20-%20Synthese%20COVID-19%20VS%20Woche40
