date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,new_hosp,current_hosp,current_icu,current_vent,ncumul_released,ncumul_deceased,source,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total
2021-06-08,,NW,,2716,,0,0,,,23,http://www.nw.ch/coronastatistik,29,29,20,
2021-06-09,,NW,,2721,,0,0,,,23,http://www.nw.ch/coronastatistik,30,32,19,
2021-06-10,,NW,,2721,,0,0,,,23,http://www.nw.ch/coronastatistik,25,31,16,
2021-06-11,,NW,,2728,,0,0,,,23,http://www.nw.ch/coronastatistik,25,28,11,
2021-06-12,,NW,,2728,,0,0,,,23,http://www.nw.ch/coronastatistik,23,26,12,
2021-06-13,,NW,,2729,,0,0,,,23,http://www.nw.ch/coronastatistik,23,21,10,
2021-06-14,,NW,,2729,,0,0,,,23,http://www.nw.ch/coronastatistik,17,15,14,
2021-06-15,,NW,,2732,,0,0,,,23,http://www.nw.ch/coronastatistik,15,13,13,
2021-06-16,,NW,,2732,,0,0,,,23,http://www.nw.ch/coronastatistik,12,13,14,
2021-06-17,,NW,,2732,,0,0,,,23,http://www.nw.ch/coronastatistik,11,20,15,
2021-06-18,,NW,,2733,,0,0,,,23,http://www.nw.ch/coronastatistik,10,22,12,
2021-06-19,,NW,,2734,,0,0,,,23,http://www.nw.ch/coronastatistik,10,19,16,
2021-06-20,,NW,,2736,,0,0,,,23,http://www.nw.ch/coronastatistik,12,26,15,
2021-06-21,,NW,,2736,,0,0,,,23,http://www.nw.ch/coronastatistik,10,23,13,
2021-06-22,,NW,,2734,,0,0,,,23,http://www.nw.ch/coronastatistik,10,23,13,
2021-06-23,,NW,,2737,,0,0,,,23,http://www.nw.ch/coronastatistik,,,,
