date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,new_hosp,current_hosp,current_icu,current_vent,ncumul_released,ncumul_deceased,source,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total
2021-07-29,,SO,,18235,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-07-30,,SO,,18249,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-02,,SO,,18320,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-03,,SO,,18342,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-04,,SO,,18378,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-05,,SO,,18420,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-06,,SO,,18448,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-09,,SO,,18554,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-10,,SO,,18598,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-11,,SO,,18671,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-12,,SO,,18746,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-13,,SO,,18851,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-16,,SO,,19067,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-17,,SO,,19171,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-18,,SO,,19290,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-19,,SO,,19429,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-20,,SO,,19512,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-23,,SO,,19761,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-24,,SO,,19898,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-25,,SO,,20206,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-26,,SO,,20206,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-27,,SO,,20332,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-08-30,,SO,277603,20636,,,,,,,https://corona.so.ch/fileadmin/corona/Bevoelkerung/Daten/Woechentlicher_Situationsbericht/2021_0830_Woechentlicher_Situationsbericht__.pdf,1138,1763,0,
2021-08-31,,SO,,20736,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-09-01,,SO,,20885,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-09-02,,SO,,21024,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-09-03,,SO,,21166,,,,,,,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-09-06,,SO,277603,21483,,35,13,,,275,https://corona.so.ch/fileadmin/corona/Bevoelkerung/Daten/Woechentlicher_Situationsbericht/2021_0906_Woechentlicher_Situationsbericht__.pdf,1045,2288,0,
2021-09-07,,SO,,21573,,36,13,,,275,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-09-08,,SO,,21717,,36,12,,,275,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-09-09,,SO,,21838,,32,13,,,275,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-09-10,,SO,,21957,,31,13,,,275,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-09-13,,SO,303200,22179,,33,13,,,277,https://corona.so.ch/fileadmin/corona/Bevoelkerung/Daten/Woechentlicher_Situationsbericht/2021_0913_Woechentlicher_Situationsbericht__.pdf,1010,1932,0,
2021-09-14,,SO,,22239,,26,13,,,277,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-09-15,,SO,,22311,,31,13,,,277,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-09-16,,SO,,22382,,25,12,,,279,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-09-17,,SO,,22429,,26,12,,,280,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-09-20,,SO,318723,22524,,25,11,,,281,https://corona.so.ch/fileadmin/corona/Bevoelkerung/Daten/Woechentlicher_Situationsbericht/2021_0920_Woechentlicher_Situationsbericht__.pdf,436,1003,0,
2021-09-21,,SO,,22542,,27,11,,,281,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-09-22,,SO,,22572,,26,12,,,281,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-09-23,,SO,,22595,,18,9,,,281,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-09-24,,SO,,22634,,15,8,,,281,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-09-27,,SO,333082,22691,,13,5,,,282,https://corona.so.ch/fileadmin/corona/Bevoelkerung/Daten/Woechentlicher_Situationsbericht/2021_0927_Woechentlicher_Situationsbericht__.pdf,236,527,0,
2021-09-28,,SO,,22710,,,5,,,282,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-09-29,,SO,,22736,,10,5,,,282,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-09-30,,SO,,22752,,8,4,,,282,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-10-01,,SO,,22772,,8,5,,,282,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-10-04,,SO,348238,22817,,7,5,,,282,https://corona.so.ch/fileadmin/corona/Bevoelkerung/Daten/Woechentlicher_Situationsbericht/2021_1004_Woechentlicher_Situationsbericht__.pdf,168,303,0,
2021-10-05,,SO,,22833,,7,5,,,282,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-10-06,,SO,,22854,,7,5,,,282,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-10-07,,SO,,22872,,7,4,,,283,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-10-08,,SO,,22886,,5,4,,,283,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-10-11,,SO,361996,22924,,6,4,,,283,https://corona.so.ch/fileadmin/corona/Bevoelkerung/Daten/Woechentlicher_Situationsbericht/2021_1011_Woechentlicher_Situationsbericht__.pdf,151,231,0,
2021-10-12,,SO,,22938,,6,3,,,283,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-10-13,,SO,,22957,,4,2,,,283,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-10-14,,SO,,22970,,6,2,,,283,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-10-15,,SO,,22980,,6,2,,,283,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-10-18,,SO,368603,23013,,6,2,,,283,https://corona.so.ch/fileadmin/corona/Bevoelkerung/Daten/Woechentlicher_Situationsbericht/2021_1018_Woechentlicher_Situationsbericht__.pdf,130,201,0,
2021-10-19,,SO,,23027,,7,2,,,283,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-10-20,,SO,,23050,,10,3,,,284,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-10-21,,SO,,23070,,9,2,,,284,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-10-22,,SO,,23107,,10,2,,,284,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-10-25,,SO,375025,23209,,12,2,,,284,https://corona.so.ch/fileadmin/corona/Bevoelkerung/Daten/Woechentlicher_Situationsbericht/2021_1025_Woechentlicher_Situationsbericht__.pdf,219,449,0,
2021-10-26,,SO,,23222,,13,3,,,284,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-10-27,,SO,,23264,,13,3,,,284,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-10-28,,SO,,23311,,12,3,,,284,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-10-29,,SO,,23357,,11,3,,,284,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-11-01,,SO,383443,23455,,12,4,,,284,https://corona.so.ch/fileadmin/corona/Bevoelkerung/Daten/Woechentlicher_Situationsbericht/2021_1101_Woechentlicher_Situationsbericht__.pdf,347,649,0,
2021-11-02,,SO,,23489,,11,4,,,284,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-11-03,,SO,,23579,,10,3,,,285,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-11-04,,SO,,23654,,6,3,,,285,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-11-05,,SO,,23739,,10,3,,,285,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-11-08,,SO,392756,23983,,12,4,,,285,https://corona.so.ch/fileadmin/corona/Bevoelkerung/Daten/Woechentlicher_Situationsbericht/2021_1108_Woechentlicher_Situationsbericht__.pdf,581,999,0,
2021-11-09,,SO,,23983,,12,4,,,285,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-11-10,,SO,,24111,,16,5,,,285,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-11-11,,SO,,24249,,16,5,,,285,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-11-12,,SO,,24367,,18,4,,,285,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-11-15,,SO,405204,24648,,17,4,,,285,https://corona.so.ch/fileadmin/corona/Bevoelkerung/Daten/Woechentlicher_Situationsbericht/2021_1115_Woechentlicher_Situationsbericht__.pdf,907,1572,0,
2021-11-16,,SO,,24739,,16,4,,,285,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-11-17,,SO,,24853,,19,4,,,285,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-11-18,,SO,,25065,,18,4,,,285,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-11-19,,SO,,25208,,20,4,,,286,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-11-22,,SO,419926,25691,,30,5,,,286,https://corona.so.ch/fileadmin/corona/Bevoelkerung/Daten/Woechentlicher_Situationsbericht/2021_1122_Woechentlicher_Situationsbericht__.pdf,1285,1800,0,
2021-11-23,,SO,,25817,,30,8,,,287,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-11-24,,SO,,25998,,24,8,,,288,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-11-25,,SO,,26209,,31,7,,,289,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-11-26,,SO,,26421,,27,5,,,290,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-11-29,,SO,436430,26961,,29,4,,,290,https://corona.so.ch/fileadmin/corona/Bevoelkerung/Daten/Woechentlicher_Situationsbericht/2021_1129_Woechentlicher_Situationsbericht__.pdf,1700,2800,11,
2021-11-30,,SO,,27099,,26,4,,,290,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-12-01,,SO,,27343,,25,4,,,291,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-12-02,,SO,,27552,,30,5,,,291,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-12-03,,SO,,27822,,26,6,,,292,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-12-06,,SO,453614,28419,,24,7,,,294,https://corona.so.ch/fileadmin/corona/Bevoelkerung/Daten/Woechentlicher_Situationsbericht/2021_1206_Woechentlicher_Situationsbericht__.pdf,2000,3143,0,
2021-12-07,,SO,,28615,,28,7,,,296,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-12-08,,SO,,28912,,30,8,,,296,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-12-09,,SO,,29175,,31,9,,,296,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-12-10,,SO,,29456,,33,8,,,297,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-12-13,,SO,472726,30232,,45,9,,,297,https://corona.so.ch/fileadmin/corona/Bevoelkerung/Daten/Woechentlicher_Situationsbericht/2021_1213_Woechentlicher_Situationsbericht__.pdf,2317,4000,0,
2021-12-14,,SO,,30411,,45,8,,,299,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-12-15,,SO,,30703,,44,9,,,299,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-12-16,,SO,,31056,,48,10,,,301,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-12-17,,SO,,31369,,44,10,,,302,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-12-20,,SO,492653,32072,,40,12,,,305,https://corona.so.ch/fileadmin/corona/Bevoelkerung/Daten/Woechentlicher_Situationsbericht/2021_1220_Woechentlicher_Situationsbericht__.pdf,2533,4270,0,
2021-12-21,,SO,,32305,,40,12,,,306,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-12-22,,SO,,32562,,44,13,,,307,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-12-23,,SO,,32890,,37,13,,,307,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-12-24,,SO,,33186,,39,14,,,308,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-12-27,,SO,,33865,,42,15,,,309,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-12-28,,SO,,34105,,44,14,,,309,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-12-29,,SO,,34498,,45,16,,,309,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-12-30,,SO,,34881,,,16,,,310,https://corona.so.ch/bevoelkerung/daten/,,,,
2021-12-31,,SO,,35406,,42,14,,,311,https://corona.so.ch/bevoelkerung/daten/,,,,
2022-01-03,,SO,532476,36353,,41,16,,,312,https://corona.so.ch/fileadmin/corona/Bevoelkerung/Daten/Woechentlicher_Situationsbericht/2022_0103_Woechentlicher_Situationsbericht__.pdf,3428,8312,0,
2022-01-04,,SO,,36908,,40,14,,,312,https://corona.so.ch/bevoelkerung/daten/,,,,
2022-01-05,,SO,,37554,,38,15,,,312,https://corona.so.ch/bevoelkerung/daten/,,,,
2022-01-06,,SO,,38211,,37,15,,,314,https://corona.so.ch/bevoelkerung/daten/,,,,
2022-01-07,,SO,,38828,,31,12,,,314,https://corona.so.ch/bevoelkerung/daten/,,,,
2022-01-10,,SO,552943,40242,,33,11,,,315,https://corona.so.ch/fileadmin/corona/Bevoelkerung/Daten/Woechentlicher_Situationsbericht/2022_0110_Woechentlicher_Situationsbericht__.xlsx.pdf,4895,5459,0,
2022-01-11,,SO,,40713,,30,11,,,315,https://corona.so.ch/bevoelkerung/daten/,,,,
2022-01-12,,SO,,41441,,26,11,,,316,https://corona.so.ch/bevoelkerung/daten/,,,,
2022-01-13,,SO,,42202,,25,9,,,317,https://corona.so.ch/bevoelkerung/daten/,,,,
2022-01-14,,SO,,42998,,28,9,,,317,https://corona.so.ch/bevoelkerung/daten/,,,,
2022-01-17,,SO,576289,44955,,34,11,,,317,https://corona.so.ch/fileadmin/corona/Bevoelkerung/Daten/Woechentlicher_Situationsbericht/2022_0117_Woechentlicher_Situationsbericht__.pdf,3357,5459,0,
2022-01-18,,SO,,45467,,30,12,,,317,https://corona.so.ch/bevoelkerung/daten/,,,,
2022-01-19,,SO,,46513,,34,11,,,319,https://corona.so.ch/bevoelkerung/daten/,,,,
2022-01-20,,SO,,47660,,32,11,,,320,https://corona.so.ch/bevoelkerung/daten/,,,,
2022-01-21,,SO,,48828,,29,10,,,321,https://corona.so.ch/bevoelkerung/daten/,,,,
2022-01-24,,SO,,51733,,30,8,,,323,https://corona.so.ch/bevoelkerung/daten/,,,,
2022-01-25,,SO,,52608,,33,9,,,324,https://corona.so.ch/bevoelkerung/daten/,,,,
