date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,ncumul_hosp,ncumul_ICU,ncumul_vent,ncumul_released,ncumul_deceased,source,current_quarantined_total,ncumul_ICF
2021-01-14,00:00,GE,,39214,128,7,,,719,https://infocovid.smc.unige.ch/,,6
2021-01-15,00:00,GE,,39342,115,7,,,721,https://infocovid.smc.unige.ch/,,7
2021-01-16,00:00,GE,,39438,114,6,,,724,https://infocovid.smc.unige.ch/,,7
2021-01-17,00:00,GE,,39468,114,5,,,725,https://infocovid.smc.unige.ch/,,5
2021-01-18,00:00,GE,,39653,113,6,,,726,https://infocovid.smc.unige.ch/,,5
2021-01-19,00:00,GE,,39787,114,8,,,728,https://infocovid.smc.unige.ch/,,9
2021-01-20,00:00,GE,,39912,116,9,,,728,https://infocovid.smc.unige.ch/,,11
2021-01-21,00:00,GE,,40020,117,8,,,729,https://infocovid.smc.unige.ch/,,13
2021-01-22,00:00,GE,,40129,125,8,,,730,https://infocovid.smc.unige.ch/,,13
2021-01-23,00:00,GE,,40196,122,7,,,730,https://infocovid.smc.unige.ch/,,14
2021-01-24,00:00,GE,,40255,128,6,,,732,https://infocovid.smc.unige.ch/,,16
2021-01-25,00:00,GE,,40380,124,6,,,732,https://infocovid.smc.unige.ch/,,16
2021-01-26,00:00,GE,,40514,118,7,,,734,https://infocovid.smc.unige.ch/,,17
2021-01-27,00:00,GE,,40621,128,9,,,735,https://infocovid.smc.unige.ch/,,15
2021-01-28,00:00,GE,,40768,127,8,,,735,https://infocovid.smc.unige.ch/,,14
2021-01-29,00:00,GE,,40910,120,11,,,736,https://infocovid.smc.unige.ch/,,7
2021-01-30,00:00,GE,,41005,113,11,,,738,https://infocovid.smc.unige.ch/,,6
2021-01-31,00:00,GE,,41063,122,11,,,738,https://infocovid.smc.unige.ch/,,7
2021-02-01,00:00,GE,,41178,126,11,,,740,https://infocovid.smc.unige.ch/,,6
2021-02-02,00:00,GE,,41319,112,12,,,740,https://infocovid.smc.unige.ch/,,7
2021-02-03,00:00,GE,,41434,111,12,,,743,https://infocovid.smc.unige.ch/,,10
2021-02-04,00:00,GE,,41567,110,12,,,745,https://infocovid.smc.unige.ch/,,9
2021-02-05,00:00,GE,,41699,112,12,,,746,https://infocovid.smc.unige.ch/,,6
2021-02-06,00:00,GE,,41776,105,12,,,748,https://infocovid.smc.unige.ch/,,8
2021-02-07,00:00,GE,,41817,112,11,,,748,https://infocovid.smc.unige.ch/,,6
2021-02-08,00:00,GE,,41952,117,12,,,750,https://infocovid.smc.unige.ch/,,6
2021-02-09,00:00,GE,,42061,104,10,,,751,https://infocovid.smc.unige.ch/,,9
2021-02-10,00:00,GE,,42179,93,9,,,751,https://infocovid.smc.unige.ch/,,10
2021-02-11,00:00,GE,,42304,87,9,,,751,https://infocovid.smc.unige.ch/,,10
2021-02-12,00:00,GE,,42407,85,12,,,751,https://infocovid.smc.unige.ch/,,5
2021-02-13,00:00,GE,,42475,84,9,,,753,https://infocovid.smc.unige.ch/,,5
2021-02-14,00:00,GE,,42525,90,10,,,753,https://infocovid.smc.unige.ch/,,5
2021-02-15,00:00,GE,,42612,96,10,,,753,https://infocovid.smc.unige.ch/,,9
2021-02-16,00:00,GE,,42713,87,10,,,753,https://infocovid.smc.unige.ch/,,11
2021-02-17,00:00,GE,,42827,89,10,,,755,https://infocovid.smc.unige.ch/,,12
2021-02-18,00:00,GE,,42909,90,11,,,757,https://infocovid.smc.unige.ch/,,11
2021-02-19,00:00,GE,,43001,81,10,,,757,https://infocovid.smc.unige.ch/,,11
2021-02-20,00:00,GE,,43062,85,10,,,757,https://infocovid.smc.unige.ch/,,9
2021-02-21,00:00,GE,,43117,93,10,,,757,https://infocovid.smc.unige.ch/,,10
2021-02-22,00:00,GE,,43227,98,12,,,757,https://infocovid.smc.unige.ch/,,9
2021-02-23,00:00,GE,,43342,80,12,,,757,https://infocovid.smc.unige.ch/,,8
2021-02-24,00:00,GE,,43440,73,9,,,757,https://infocovid.smc.unige.ch/,,6
2021-02-25,00:00,GE,,43523,70,11,,,758,https://infocovid.smc.unige.ch/,,5
2021-02-26,00:00,GE,,43610,67,10,,,759,https://infocovid.smc.unige.ch/,,6
2021-02-27,00:00,GE,,43674,67,9,,,759,https://infocovid.smc.unige.ch/,,9
2021-02-28,00:00,GE,,43716,66,10,,,759,https://infocovid.smc.unige.ch/,,6
2021-03-01,00:00,GE,,43835,63,9,,,759,https://infocovid.smc.unige.ch/,,8
2021-03-02,00:00,GE,,43930,58,9,,,760,https://infocovid.smc.unige.ch/,,6
2021-03-03,00:00,GE,,44023,65,8,,,762,https://infocovid.smc.unige.ch/,,5
2021-03-04,00:00,GE,,44089,61,6,,,762,https://infocovid.smc.unige.ch/,,6
2021-03-05,00:00,GE,,44189,62,7,,,762,https://infocovid.smc.unige.ch/,,5
2021-03-06,00:00,GE,,44262,63,5,,,763,https://infocovid.smc.unige.ch/,,6
2021-03-07,00:00,GE,,44316,64,5,,,763,https://infocovid.smc.unige.ch/,,7
2021-03-08,00:00,GE,,44431,55,5,,,763,https://infocovid.smc.unige.ch/,,7
2021-03-09,00:00,GE,,44525,57,5,,,763,https://infocovid.smc.unige.ch/,,6
2021-03-10,00:00,GE,,44637,58,6,,,763,https://infocovid.smc.unige.ch/,,6
2021-03-11,00:00,GE,,44747,59,5,,,763,https://infocovid.smc.unige.ch/,,5
2021-03-12,00:00,GE,,44879,60,7,,,763,https://infocovid.smc.unige.ch/,,6
2021-03-13,00:00,GE,,44952,65,8,,,763,https://infocovid.smc.unige.ch/,,5
2021-03-14,00:00,GE,,45018,69,8,,,763,https://infocovid.smc.unige.ch/,,6
2021-03-15,00:00,GE,,45148,72,8,,,764,https://infocovid.smc.unige.ch/,,9
2021-03-16,00:00,GE,,45272,72,7,,,764,https://infocovid.smc.unige.ch/,,9
2021-03-17,00:00,GE,,45410,72,6,,,764,https://infocovid.smc.unige.ch/,,8
2021-03-18,00:00,GE,,45550,72,4,,,764,https://infocovid.smc.unige.ch/,,7
2021-03-19,00:00,GE,,45689,72,4,,,764,https://infocovid.smc.unige.ch/,,6
2021-03-20,00:00,GE,,45800,65,6,,,764,https://infocovid.smc.unige.ch/,,9
2021-03-21,00:00,GE,,45866,72,6,,,764,https://infocovid.smc.unige.ch/,,14
2021-03-22,00:00,GE,,46019,76,7,,,764,https://infocovid.smc.unige.ch/,,11
2021-03-23,00:00,GE,,46170,78,5,,,766,https://infocovid.smc.unige.ch/,,11
2021-03-24,00:00,GE,,46314,82,5,,,766,https://infocovid.smc.unige.ch/,,8
2021-03-25,00:00,GE,,46482,79,6,,,766,https://infocovid.smc.unige.ch/,,10
2021-03-26,00:00,GE,,46632,70,5,,,766,https://infocovid.smc.unige.ch/,,12
2021-03-27,00:00,GE,,46760,78,7,,,766,https://infocovid.smc.unige.ch/,,11
2021-03-28,00:00,GE,,46837,83,8,,,767,https://infocovid.smc.unige.ch/,,12
2021-03-29,00:00,GE,,47009,81,8,,,767,https://infocovid.smc.unige.ch/,,13
2021-03-30,00:00,GE,,47157,81,8,,,767,https://infocovid.smc.unige.ch/,,11
2021-03-31,00:00,GE,,47301,83,8,,,767,https://infocovid.smc.unige.ch/,,13
2021-04-01,00:00,GE,,47450,73,6,,,767,https://infocovid.smc.unige.ch/,,10
2021-04-02,00:00,GE,,47555,81,8,,,767,https://infocovid.smc.unige.ch/,,10
2021-04-03,00:00,GE,,47647,93,8,,,767,https://infocovid.smc.unige.ch/,,12
2021-04-04,00:00,GE,,47757,109,9,,,769,https://infocovid.smc.unige.ch/,,17
2021-04-05,00:00,GE,,47849,115,9,,,770,https://infocovid.smc.unige.ch/,,15
2021-04-06,00:00,GE,,48008,111,10,,,772,https://infocovid.smc.unige.ch/,,12
2021-04-07,00:00,GE,,48189,110,8,,,772,https://infocovid.smc.unige.ch/,,13
2021-04-08,00:00,GE,,48375,98,9,,,773,https://infocovid.smc.unige.ch/,,12
2021-04-09,00:00,GE,,48519,102,10,,,773,https://infocovid.smc.unige.ch/,,10
2021-04-10,00:00,GE,,48670,98,10,,,773,https://infocovid.smc.unige.ch/,,13
2021-04-11,00:00,GE,,48781,104,10,,,773,https://infocovid.smc.unige.ch/,,14
2021-04-12,00:00,GE,,48969,101,11,,,773,https://infocovid.smc.unige.ch/,,14
2021-04-13,00:00,GE,,49178,93,11,,,773,https://infocovid.smc.unige.ch/,,16
2021-04-14,00:00,GE,,49345,83,12,,,773,https://infocovid.smc.unige.ch/,,9
2021-04-15,00:00,GE,,49501,79,12,,,773,https://infocovid.smc.unige.ch/,,10
2021-04-16,00:00,GE,,49657,77,12,,,773,https://infocovid.smc.unige.ch/,,8
2021-04-17,00:00,GE,,49760,82,12,,,773,https://infocovid.smc.unige.ch/,,8
2021-04-18,00:00,GE,,49854,86,11,,,774,https://infocovid.smc.unige.ch/,,13
2021-04-19,00:00,GE,,50007,83,10,,,774,https://infocovid.smc.unige.ch/,,14
2021-04-20,00:00,GE,,50196,74,13,,,775,https://infocovid.smc.unige.ch/,,12
2021-04-21,00:00,GE,,50353,76,13,,,775,https://infocovid.smc.unige.ch/,,8
2021-04-22,00:00,GE,,50477,81,13,,,775,https://infocovid.smc.unige.ch/,,11
2021-04-23,00:00,GE,,50651,78,10,,,775,https://infocovid.smc.unige.ch/,,8
2021-04-24,00:00,GE,,50771,89,12,,,776,https://infocovid.smc.unige.ch/,,8
2021-04-25,00:00,GE,,50826,92,12,,,776,https://infocovid.smc.unige.ch/,,7
2021-04-26,00:00,GE,,50984,96,10,,,776,https://infocovid.smc.unige.ch/,,10
2021-04-27,00:00,GE,,51138,89,9,,,778,https://infocovid.smc.unige.ch/,,6
2021-04-28,00:00,GE,,51306,91,8,,,778,https://infocovid.smc.unige.ch/,,8
2021-04-29,00:00,GE,,51446,81,7,,,778,https://infocovid.smc.unige.ch/,,11
2021-04-30,00:00,GE,,51590,74,7,,,778,https://infocovid.smc.unige.ch/,,10
2021-05-01,00:00,GE,,51684,80,5,,,779,https://infocovid.smc.unige.ch/,,13
2021-05-02,00:00,GE,,51766,77,7,,,780,https://infocovid.smc.unige.ch/,,9
2021-05-03,00:00,GE,,51876,76,7,,,780,https://infocovid.smc.unige.ch/,,12
2021-05-04,00:00,GE,,52030,70,7,,,780,https://infocovid.smc.unige.ch/,,13
2021-05-05,00:00,GE,,52159,55,8,,,781,https://infocovid.smc.unige.ch/,,12
2021-05-06,00:00,GE,,52302,57,9,,,781,https://infocovid.smc.unige.ch/,,11
2021-05-07,00:00,GE,,52461,62,10,,,781,https://infocovid.smc.unige.ch/,,11
2021-05-08,00:00,GE,,52539,61,10,,,782,https://infocovid.smc.unige.ch/,,9
2021-05-09,00:00,GE,,52603,58,10,,,782,https://infocovid.smc.unige.ch/,,7
2021-05-10,00:00,GE,,52722,54,11,,,783,https://infocovid.smc.unige.ch/,,5
2021-05-11,00:00,GE,,52855,55,8,,,783,https://infocovid.smc.unige.ch/,,7
2021-05-12,00:00,GE,,52942,55,7,,,783,https://infocovid.smc.unige.ch/,,7
2021-05-13,00:00,GE,,53016,50,6,,,783,https://infocovid.smc.unige.ch/,,8
2021-05-14,00:00,GE,,53104,45,6,,,783,https://infocovid.smc.unige.ch/,,7
2021-05-15,00:00,GE,,53187,39,7,,,783,https://infocovid.smc.unige.ch/,,4
2021-05-16,00:00,GE,,53233,38,7,,,783,https://infocovid.smc.unige.ch/,,4
2021-05-17,00:00,GE,,53337,40,5,,,783,https://infocovid.smc.unige.ch/,,5
2021-05-18,00:00,GE,,53441,37,6,,,783,https://infocovid.smc.unige.ch/,,7
2021-05-19,00:00,GE,,53509,43,5,,,783,https://infocovid.smc.unige.ch/,,8
2021-05-20,00:00,GE,,53571,41,5,,,783,https://infocovid.smc.unige.ch/,,6
2021-05-21,00:00,GE,,53620,43,5,,,783,https://infocovid.smc.unige.ch/,,10
2021-05-22,00:00,GE,,53663,0,0,,,783,https://infocovid.smc.unige.ch/,,0
2021-05-23,00:00,GE,,53679,0,0,,,784,https://infocovid.smc.unige.ch/,,0
2021-05-24,00:00,GE,,53708,36,4,,,784,https://infocovid.smc.unige.ch/,,7
2021-05-25,00:00,GE,,53784,34,4,,,784,https://infocovid.smc.unige.ch/,,5
2021-05-26,00:00,GE,,53849,34,4,,,784,https://infocovid.smc.unige.ch/,,3
2021-05-27,00:00,GE,,53897,30,6,,,784,https://infocovid.smc.unige.ch/,,3
2021-05-28,00:00,GE,,53939,26,6,,,784,https://infocovid.smc.unige.ch/,,3
2021-05-29,00:00,GE,,53966,28,5,,,784,https://infocovid.smc.unige.ch/,,3
2021-05-30,00:00,GE,,53977,31,6,,,784,https://infocovid.smc.unige.ch/,,1
2021-05-31,00:00,GE,,54042,31,6,,,784,https://infocovid.smc.unige.ch/,,1
2021-06-01,00:00,GE,,54091,28,6,,,784,https://infocovid.smc.unige.ch/,,2
2021-06-02,00:00,GE,,54120,27,5,,,784,https://infocovid.smc.unige.ch/,,2
2021-06-03,00:00,GE,,54150,28,5,,,784,https://infocovid.smc.unige.ch/,,4
2021-06-04,00:00,GE,,54167,23,5,,,784,https://infocovid.smc.unige.ch/,,3
2021-06-05,00:00,GE,,54196,20,4,,,784,https://infocovid.smc.unige.ch/,,2
2021-06-06,00:00,GE,,54203,20,4,,,784,https://infocovid.smc.unige.ch/,,2
2021-06-07,00:00,GE,,54230,19,3,,,784,https://infocovid.smc.unige.ch/,,3
2021-06-08,00:00,GE,,54262,17,3,,,784,https://infocovid.smc.unige.ch/,,1
2021-06-09,00:00,GE,,54286,17,2,,,784,https://infocovid.smc.unige.ch/,,0
2021-06-10,00:00,GE,,54302,15,3,,,784,https://infocovid.smc.unige.ch/,,0
2021-06-11,00:00,GE,,54330,12,1,,,784,https://infocovid.smc.unige.ch/,,0
2021-06-12,00:00,GE,,54336,7,0,,,784,https://infocovid.smc.unige.ch/,,0
2021-06-13,00:00,GE,,54342,6,0,,,784,https://infocovid.smc.unige.ch/,,0
2021-06-14,00:00,GE,,54367,7,0,,,784,https://infocovid.smc.unige.ch/,,0
2021-06-15,00:00,GE,,54383,7,0,,,784,https://infocovid.smc.unige.ch/,,1
2021-06-16,00:00,GE,,54395,5,0,,,784,https://infocovid.smc.unige.ch/,,0
2021-06-17,00:00,GE,,54406,4,0,,,784,https://infocovid.smc.unige.ch/,,0
2021-06-18,00:00,GE,,54416,61,0,,,784,https://infocovid.smc.unige.ch/,,0
2021-06-19,00:00,GE,,54419,62,0,,,784,https://infocovid.smc.unige.ch/,,1
2021-06-20,00:00,GE,,54425,61,0,,,784,https://infocovid.smc.unige.ch/,,1
2021-06-21,00:00,GE,,54434,68,1,,,784,https://infocovid.smc.unige.ch/,,1
2021-06-22,00:00,GE,,54441,70,1,,,784,https://infocovid.smc.unige.ch/,,1
2021-06-23,00:00,GE,,54446,68,1,,,784,https://infocovid.smc.unige.ch/,,1
2021-06-24,00:00,GE,,54450,65,1,,,784,https://infocovid.smc.unige.ch/,,1
2021-06-25,00:00,GE,,54453,64,1,,,784,https://infocovid.smc.unige.ch/,,2
2021-06-26,00:00,GE,,54462,59,0,,,784,https://infocovid.smc.unige.ch/,,0
2021-06-27,00:00,GE,,54468,57,0,,,784,https://infocovid.smc.unige.ch/,,0
2021-06-28,00:00,GE,,54489,63,1,,,784,https://infocovid.smc.unige.ch/,,0
2021-06-29,00:00,GE,,54496,65,1,,,784,https://infocovid.smc.unige.ch/,,0
2021-06-30,00:00,GE,,54506,65,0,,,784,https://infocovid.smc.unige.ch/,,1
2021-07-01,00:00,GE,,54521,66,1,,,784,https://infocovid.smc.unige.ch/,,1
2021-07-02,00:00,GE,,54536,63,1,,,784,https://infocovid.smc.unige.ch/,,1
2021-07-03,00:00,GE,,54548,57,0,,,784,https://infocovid.smc.unige.ch/,,0
2021-07-04,00:00,GE,,54559,58,0,,,784,https://infocovid.smc.unige.ch/,,0
2021-07-05,00:00,GE,,54577,65,1,,,784,https://infocovid.smc.unige.ch/,,1
2021-07-06,00:00,GE,,54594,65,1,,,784,https://infocovid.smc.unige.ch/,,1
2021-07-07,00:00,GE,,54609,65,1,,,784,https://infocovid.smc.unige.ch/,,1
2021-07-08,00:00,GE,,54635,65,1,,,784,https://infocovid.smc.unige.ch/,,1
2021-07-09,00:00,GE,,54662,65,1,,,784,https://infocovid.smc.unige.ch/,,1
2021-07-10,00:00,GE,,54682,55,0,,,784,https://infocovid.smc.unige.ch/,,0
2021-07-11,00:00,GE,,54701,52,0,,,784,https://infocovid.smc.unige.ch/,,0
2021-07-12,00:00,GE,,54734,59,0,,,784,https://infocovid.smc.unige.ch/,,2
2021-07-13,00:00,GE,,54780,59,0,,,784,https://infocovid.smc.unige.ch/,,2
2021-07-14,00:00,GE,,54852,59,0,,,784,https://infocovid.smc.unige.ch/,,2
2021-07-15,00:00,GE,,54945,54,0,,,784,https://infocovid.smc.unige.ch/,,2
2021-07-16,00:00,GE,,55022,53,0,,,784,https://infocovid.smc.unige.ch/,,2
2021-07-17,00:00,GE,,55110,48,0,,,784,https://infocovid.smc.unige.ch/,,0
2021-07-18,00:00,GE,,55175,48,0,,,784,https://infocovid.smc.unige.ch/,,0
2021-07-19,00:00,GE,,55278,57,1,,,784,https://infocovid.smc.unige.ch/,,2
2021-07-20,00:00,GE,,55398,53,0,,,784,https://infocovid.smc.unige.ch/,,3
2021-07-21,00:00,GE,,55530,52,0,,,784,https://infocovid.smc.unige.ch/,,2
2021-07-22,00:00,GE,,55645,54,1,,,784,https://infocovid.smc.unige.ch/,,3
2021-07-23,00:00,GE,,55753,54,2,,,784,https://infocovid.smc.unige.ch/,,3
2021-07-24,00:00,GE,,55817,40,0,,,784,https://infocovid.smc.unige.ch/,,0
2021-07-25,00:00,GE,,55876,41,0,,,784,https://infocovid.smc.unige.ch/,,0
2021-07-26,00:00,GE,,55977,62,2,,,784,https://infocovid.smc.unige.ch/,,4
2021-07-27,00:00,GE,,56063,63,2,,,784,https://infocovid.smc.unige.ch/,,4
2021-07-28,00:00,GE,,56190,63,2,,,784,https://infocovid.smc.unige.ch/,,4
2021-07-29,00:00,GE,,56301,61,2,,,784,https://infocovid.smc.unige.ch/,,4
2021-07-30,00:00,GE,,56411,54,2,,,784,https://infocovid.smc.unige.ch/,,4
2021-07-31,00:00,GE,,56509,39,0,,,784,https://infocovid.smc.unige.ch/,,0
2021-08-01,00:00,GE,,56560,39,0,,,784,https://infocovid.smc.unige.ch/,,0
2021-08-02,00:00,GE,,56699,39,0,,,784,https://infocovid.smc.unige.ch/,,0
2021-08-03,00:00,GE,,56814,65,4,,,785,https://infocovid.smc.unige.ch/,,5
2021-08-04,00:00,GE,,56918,65,5,,,785,https://infocovid.smc.unige.ch/,,3
2021-08-05,00:00,GE,,57033,67,6,,,785,https://infocovid.smc.unige.ch/,,2
2021-08-06,00:00,GE,,57152,66,5,,,785,https://infocovid.smc.unige.ch/,,3
2021-08-07,00:00,GE,,57254,41,0,,,785,https://infocovid.smc.unige.ch/,,0
2021-08-08,00:00,GE,,57294,41,0,,,785,https://infocovid.smc.unige.ch/,,0
2021-08-09,00:00,GE,,57455,70,4,,,785,https://infocovid.smc.unige.ch/,,5
2021-08-10,00:00,GE,,57579,66,4,,,785,https://infocovid.smc.unige.ch/,,5
2021-08-11,00:00,GE,,57756,67,3,,,785,https://infocovid.smc.unige.ch/,,6
2021-08-12,00:00,GE,,57919,66,3,,,785,https://infocovid.smc.unige.ch/,,6
2021-08-13,00:00,GE,,58050,72,4,,,785,https://infocovid.smc.unige.ch/,,6
2021-08-14,00:00,GE,,58173,39,0,,,785,https://infocovid.smc.unige.ch/,,0
2021-08-15,00:00,GE,,58272,36,0,,,785,https://infocovid.smc.unige.ch/,,0
2021-08-16,00:00,GE,,58460,83,4,,,786,https://infocovid.smc.unige.ch/,,7
2021-08-17,00:00,GE,,58601,91,3,,,786,https://infocovid.smc.unige.ch/,,9
2021-08-18,00:00,GE,,58753,95,5,,,786,https://infocovid.smc.unige.ch/,,10
2021-08-19,00:00,GE,,58901,91,8,,,787,https://infocovid.smc.unige.ch/,,9
2021-08-20,00:00,GE,,59039,95,10,,,787,https://infocovid.smc.unige.ch/,,10
2021-08-21,00:00,GE,,59166,95,12,,,787,https://infocovid.smc.unige.ch/,,8
2021-08-22,00:00,GE,,59235,39,0,,,787,https://infocovid.smc.unige.ch/,,0
2021-08-23,00:00,GE,,59409,98,11,,,787,https://infocovid.smc.unige.ch/,,10
2021-08-24,00:00,GE,,59576,101,12,,,787,https://infocovid.smc.unige.ch/,,10
2021-08-25,00:00,GE,,59714,101,13,,,787,https://infocovid.smc.unige.ch/,,7
2021-08-26,00:00,GE,,59866,96,14,,,787,https://infocovid.smc.unige.ch/,,5
2021-08-27,00:00,GE,,60013,94,18,,,787,https://infocovid.smc.unige.ch/,,4
2021-08-28,00:00,GE,,60133,94,17,,,787,https://infocovid.smc.unige.ch/,,4
2021-08-29,00:00,GE,,60206,95,17,,,787,https://infocovid.smc.unige.ch/,,7
2021-08-30,00:00,GE,,60336,99,17,,,787,https://infocovid.smc.unige.ch/,,10
2021-08-31,00:00,GE,,60476,105,15,,,787,https://infocovid.smc.unige.ch/,,12
2021-09-01,00:00,GE,,60589,105,15,,,787,https://infocovid.smc.unige.ch/,,10
2021-09-02,00:00,GE,,60712,107,16,,,787,https://infocovid.smc.unige.ch/,,13
2021-09-03,00:00,GE,,60834,106,16,,,787,https://infocovid.smc.unige.ch/,,12
2021-09-04,00:00,GE,,60937,103,14,,,787,https://infocovid.smc.unige.ch/,,13
2021-09-05,00:00,GE,,60982,105,16,,,787,https://infocovid.smc.unige.ch/,,11
2021-09-06,00:00,GE,,61088,104,13,,,787,https://infocovid.smc.unige.ch/,,15
2021-09-07,00:00,GE,,61162,108,12,,,787,https://infocovid.smc.unige.ch/,,7
2021-09-08,00:00,GE,,61264,108,12,,,787,https://infocovid.smc.unige.ch/,,6
2021-09-09,00:00,GE,,61377,109,14,,,787,https://infocovid.smc.unige.ch/,,4
2021-09-10,00:00,GE,,61468,105,14,,,787,https://infocovid.smc.unige.ch/,,4
2021-09-11,00:00,GE,,61540,109,14,,,787,https://infocovid.smc.unige.ch/,,3
2021-09-12,00:00,GE,,61578,107,14,,,787,https://infocovid.smc.unige.ch/,,3
2021-09-13,00:00,GE,,61681,105,12,,,788,https://infocovid.smc.unige.ch/,,5
2021-09-14,00:00,GE,,61753,94,12,,,788,https://infocovid.smc.unige.ch/,,5
2021-09-15,00:00,GE,,61826,97,11,,,788,https://infocovid.smc.unige.ch/,,7
2021-09-16,00:00,GE,,61905,102,14,,,788,https://infocovid.smc.unige.ch/,,5
2021-09-17,00:00,GE,,61975,93,13,,,789,https://infocovid.smc.unige.ch/,,4
2021-09-18,00:00,GE,,62047,94,13,,,789,https://infocovid.smc.unige.ch/,,4
2021-09-19,00:00,GE,,62067,95,13,,,790,https://infocovid.smc.unige.ch/,,5
2021-09-20,00:00,GE,,62119,99,13,,,790,https://infocovid.smc.unige.ch/,,6
2021-09-21,00:00,GE,,62186,85,12,,,790,https://infocovid.smc.unige.ch/,,5
2021-09-22,00:00,GE,,62255,84,12,,,790,https://infocovid.smc.unige.ch/,,3
2021-09-23,00:00,GE,,62299,81,12,,,791,https://infocovid.smc.unige.ch/,,3
2021-09-24,00:00,GE,,62346,80,11,,,791,https://infocovid.smc.unige.ch/,,5
2021-09-25,00:00,GE,,62418,81,10,,,792,https://infocovid.smc.unige.ch/,,6
2021-09-26,00:00,GE,,62445,81,11,,,792,https://infocovid.smc.unige.ch/,,5
2021-09-27,00:00,GE,,62505,83,10,,,792,https://infocovid.smc.unige.ch/,,6
2021-09-28,00:00,GE,,62555,84,10,,,792,https://infocovid.smc.unige.ch/,,4
2021-09-29,00:00,GE,,62597,82,9,,,793,https://infocovid.smc.unige.ch/,,5
2021-09-30,00:00,GE,,62652,81,9,,,793,https://infocovid.smc.unige.ch/,,6
2021-10-01,00:00,GE,,62694,81,8,,,793,https://infocovid.smc.unige.ch/,,6
2021-10-02,00:00,GE,,62735,77,7,,,793,https://infocovid.smc.unige.ch/,,5
2021-10-03,00:00,GE,,62747,76,5,,,793,https://infocovid.smc.unige.ch/,,6
2021-10-04,00:00,GE,,62794,79,6,,,793,https://infocovid.smc.unige.ch/,,3
2021-10-05,00:00,GE,,62843,74,6,,,793,https://infocovid.smc.unige.ch/,,2
2021-10-06,00:00,GE,,62892,72,6,,,793,https://infocovid.smc.unige.ch/,,2
2021-10-07,00:00,GE,,62932,72,6,,,793,https://infocovid.smc.unige.ch/,,2
2021-10-08,00:00,GE,,62976,67,7,,,793,https://infocovid.smc.unige.ch/,,1
2021-10-09,00:00,GE,,63010,66,7,,,793,https://infocovid.smc.unige.ch/,,2
2021-10-10,00:00,GE,,63031,65,6,,,793,https://infocovid.smc.unige.ch/,,3
2021-10-11,00:00,GE,,63093,67,7,,,793,https://infocovid.smc.unige.ch/,,1
2021-10-12,00:00,GE,,63147,66,6,,,793,https://infocovid.smc.unige.ch/,,2
2021-10-13,00:00,GE,,63208,70,6,,,793,https://infocovid.smc.unige.ch/,,1
2021-10-14,00:00,GE,,63264,66,6,,,793,https://infocovid.smc.unige.ch/,,1
2021-10-15,00:00,GE,,63325,70,6,,,793,https://infocovid.smc.unige.ch/,,1
2021-10-16,00:00,GE,,63386,66,5,,,793,https://infocovid.smc.unige.ch/,,2
2021-10-17,00:00,GE,,63431,69,5,,,793,https://infocovid.smc.unige.ch/,,2
2021-10-18,00:00,GE,,63506,68,5,,,793,https://infocovid.smc.unige.ch/,,3
2021-10-19,00:00,GE,,63576,62,5,,,793,https://infocovid.smc.unige.ch/,,2
2021-10-20,00:00,GE,,63667,62,5,,,794,https://infocovid.smc.unige.ch/,,2
2021-10-21,00:00,GE,,63758,59,3,,,795,https://infocovid.smc.unige.ch/,,2
2021-10-22,00:00,GE,,63820,57,3,,,795,https://infocovid.smc.unige.ch/,,2
2021-10-23,00:00,GE,,63865,56,3,,,795,https://infocovid.smc.unige.ch/,,4
2021-10-24,00:00,GE,,63918,57,4,,,795,https://infocovid.smc.unige.ch/,,4
2021-10-25,00:00,GE,,64000,56,3,,,795,https://infocovid.smc.unige.ch/,,4
2021-10-26,00:00,GE,,64066,62,4,,,795,https://infocovid.smc.unige.ch/,,3
2021-10-27,00:00,GE,,64148,57,4,,,796,https://infocovid.smc.unige.ch/,,3
2021-10-28,00:00,GE,,64239,60,4,,,796,https://infocovid.smc.unige.ch/,,5
2021-10-29,00:00,GE,,64314,60,5,,,796,https://infocovid.smc.unige.ch/,,5
2021-10-30,00:00,GE,,64372,62,5,,,796,https://infocovid.smc.unige.ch/,,8
2021-10-31,00:00,GE,,64430,65,5,,,796,https://infocovid.smc.unige.ch/,,7
2021-11-01,00:00,GE,,64551,70,6,,,796,https://infocovid.smc.unige.ch/,,6
2021-11-02,00:00,GE,,64636,72,7,,,796,https://infocovid.smc.unige.ch/,,5
2021-11-03,00:00,GE,,64737,77,6,,,796,https://infocovid.smc.unige.ch/,,5
2021-11-04,00:00,GE,,64816,80,5,,,796,https://infocovid.smc.unige.ch/,,7
2021-11-05,00:00,GE,,64913,78,5,,,796,https://infocovid.smc.unige.ch/,,7
2021-11-06,00:00,GE,,64978,79,4,,,796,https://infocovid.smc.unige.ch/,,5
2021-11-07,00:00,GE,,65016,78,4,,,796,https://infocovid.smc.unige.ch/,,5
2021-11-08,00:00,GE,,65119,80,4,,,796,https://infocovid.smc.unige.ch/,,6
2021-11-09,00:00,GE,,65228,75,5,,,796,https://infocovid.smc.unige.ch/,,3
2021-11-10,00:00,GE,,65359,77,5,,,796,https://infocovid.smc.unige.ch/,,4
2021-11-11,00:00,GE,,65491,80,5,,,796,https://infocovid.smc.unige.ch/,,6
