date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,ncumul_hosp,ncumul_ICU,ncumul_vent,ncumul_released,ncumul_deceased,source
2021-12-13,,BE,,116573,225,35,28,,1305,https://covid-kennzahlen.apps.be.ch/
2021-12-14,,BE,,117806,225,35,30,,1315,https://covid-kennzahlen.apps.be.ch/
2021-12-15,,BE,,118780,,,,,1319,https://covid-kennzahlen.apps.be.ch/
2021-12-16,,BE,,119721,225,35,30,,1322,https://covid-kennzahlen.apps.be.ch/
2021-12-17,,BE,,120674,225,35,30,,1324,https://covid-kennzahlen.apps.be.ch/
2021-12-18,,BE,,121324,,,,,1327,https://covid-kennzahlen.apps.be.ch/
2021-12-19,,BE,,121772,225,35,30,,1330,https://covid-kennzahlen.apps.be.ch/
2021-12-20,,BE,,122874,225,35,30,,1334,https://covid-kennzahlen.apps.be.ch/
2021-12-21,,BE,,123919,233,38,32,,1336,https://covid-kennzahlen.apps.be.ch/
2021-12-22,,BE,,124879,233,38,32,,1340,https://covid-kennzahlen.apps.be.ch/
2021-12-23,,BE,,125864,,,,,1344,https://covid-kennzahlen.apps.be.ch/
2021-12-24,,BE,,126843,,,,,1345,https://covid-kennzahlen.apps.be.ch/
2021-12-25,,BE,,127585,,,,,1346,https://covid-kennzahlen.apps.be.ch/
2021-12-26,,BE,,128274,,,,,1346,https://covid-kennzahlen.apps.be.ch/
2021-12-27,,BE,,129660,233,38,32,,1350,https://covid-kennzahlen.apps.be.ch/
2021-12-28,,BE,,131197,189,35,27,,1354,https://covid-kennzahlen.apps.be.ch/
2021-12-29,,BE,,132767,189,35,27,,1357,https://covid-kennzahlen.apps.be.ch/
2021-12-30,,BE,,134278,189,35,27,,1360,https://covid-kennzahlen.apps.be.ch/
2021-12-31,,BE,,135712,,,,,1363,https://covid-kennzahlen.apps.be.ch/
2022-01-01,,BE,,136529,,,,,1363,https://covid-kennzahlen.apps.be.ch/
2022-01-02,,BE,,137580,,,,,1364,https://covid-kennzahlen.apps.be.ch/
2022-01-03,,BE,,140329,189,35,27,,1364,https://covid-kennzahlen.apps.be.ch/
2022-01-04,,BE,,143155,189,35,27,,1364,https://covid-kennzahlen.apps.be.ch/
2022-01-05,,BE,,145803,225,37,30,,1367,https://covid-kennzahlen.apps.be.ch/
2022-01-06,,BE,,148461,225,37,30,,1369,https://covid-kennzahlen.apps.be.ch/
2022-01-07,,BE,,150873,,,,,1372,https://covid-kennzahlen.apps.be.ch/
2022-01-08,,BE,,152532,,,,,1372,https://covid-kennzahlen.apps.be.ch/
2022-01-09,,BE,,153507,,,,,1372,https://covid-kennzahlen.apps.be.ch/
2022-01-10,,BE,,153510,225,37,30,,1372,https://covid-kennzahlen.apps.be.ch/
